asset_id,hour,current,vibration,temperature,label
PM-031,134,1.3691,0.2469,37.1828,0
PM-031,135,1.411,0.257,37.5735,0
PM-031,136,1.3735,0.2326,37.3791,0
PM-031,137,1.3671,0.2347,37.6258,0
PM-031,138,1.3702,0.2232,37.3982,0
PM-031,139,1.3759,0.2612,37.434,0
PM-031,140,1.3633,0.2574,37.2034,0
PM-031,141,1.3897,0.2672,36.654,0
PM-031,142,1.3606,0.2569,37.4257,0
PM-031,143,1.4015,0.2687,37.6758,0
PM-031,144,1.3418,0.2475,37.5902,0
PM-031,145,1.375,0.248,37.7693,0
PM-031,146,1.3827,0.2461,37.0423,0
PM-031,147,1.41,0.2544,37.258,0
PM-031,148,1.3942,0.2259,37.9236,0
PM-031,149,1.3878,0.2828,37.5879,0
PM-031,150,1.3803,0.2408,37.2665,0
PM-031,151,1.3507,0.2796,37.4378,0
PM-031,152,1.393,0.2653,37.3308,0
PM-031,153,1.3595,0.2392,36.9338,0
PM-031,154,1.3532,0.2579,37.7049,0
PM-031,155,1.3757,0.2638,37.6822,0
PM-031,156,1.3693,0.2662,37.3492,0
PM-031,157,1.367,0.2512,36.9752,0
PM-031,158,1.3748,0.2153,37.6006,0
PM-031,159,1.3497,0.2498,37.8433,0
PM-031,160,1.377,0.2215,37.4368,0
PM-031,161,1.3704,0.2639,37.364,0
PM-031,162,1.3979,0.2564,37.6605,0
PM-031,163,1.3737,0.2692,37.2445,0
PM-031,164,1.3389,0.2335,37.4342,0
PM-031,165,1.381,0.2522,37.7636,0
PM-031,166,1.3793,0.2548,37.692,0
PM-031,167,1.342,0.2607,37.7929,0
PM-031,168,1.3899,0.2546,37.6389,0
PM-031,169,1.3326,0.248,37.0085,0
PM-031,170,1.3832,0.2348,37.653,0
PM-031,171,1.3672,0.2306,37.1147,0
PM-031,172,1.3493,0.2494,37.583,0
PM-031,173,1.3627,0.228,37.3939,0
PM-031,174,1.3748,0.2424,37.1625,0
PM-031,175,1.4012,0.241,36.9657,0
PM-031,176,1.3738,0.2578,37.5362,0
PM-031,177,1.3436,0.2682,37.4611,0
PM-031,178,1.387,0.2897,37.6257,0
PM-031,179,1.387,0.2465,37.3964,0
PM-031,180,1.3515,0.2512,37.8858,0
PM-031,181,1.3841,0.2834,37.5569,0
PM-031,182,1.3812,0.2478,37.9894,0
PM-031,183,1.3663,0.239,37.1335,0
PM-031,184,1.4208,0.2521,37.4232,0
PM-031,185,1.386,0.2461,37.1689,0
PM-031,186,1.3593,0.2372,36.7974,0
PM-031,187,1.3767,0.2265,37.5628,0
PM-031,188,1.3923,0.2409,37.499,0
PM-031,189,1.3901,0.2725,37.281,0
PM-031,190,1.3473,0.2363,36.8995,0
PM-031,191,1.3851,0.2016,37.0973,0
PM-031,192,1.3758,0.2337,37.1399,0
PM-031,193,1.3921,0.2331,37.2608,0
PM-031,194,1.3941,0.2443,38.1192,0
PM-031,195,1.3975,0.2671,36.9815,0
PM-031,196,1.3736,0.2456,37.2758,0
PM-031,197,1.3648,0.2479,36.6774,0
PM-031,198,1.357,0.2751,37.2373,0
PM-031,199,1.3625,0.2489,37.4076,0
PM-031,200,1.3305,0.252,37.5625,0
PM-031,201,1.3873,0.2358,37.8604,0
PM-031,202,1.4041,0.27,37.6343,0
PM-031,203,1.3686,0.25,37.8251,0
PM-031,204,1.3299,0.2389,37.5357,0
PM-031,205,1.371,0.2439,37.8858,0
PM-031,206,1.3923,0.2643,37.1662,0
PM-031,207,1.3645,0.2559,37.5279,0
PM-031,208,1.4126,0.2555,37.8957,0
PM-031,209,1.3886,0.2465,37.1648,0
PM-031,210,1.3916,0.2444,37.3639,0
PM-031,211,1.3591,0.25,37.5761,0
PM-031,212,1.3675,0.2392,37.4181,0
PM-031,213,1.3849,0.2498,37.9659,0
PM-031,214,1.3776,0.2577,37.663,0
PM-031,215,1.3835,0.2354,37.1501,0
PM-031,216,1.3535,0.2301,37.48,0
PM-031,217,1.4004,0.2607,37.6094,0
PM-031,218,1.355,0.2573,37.5568,0
PM-031,219,1.4091,0.255,37.9196,0
PM-031,220,1.3781,0.2566,37.7475,0
PM-031,221,1.3806,0.2272,37.1002,0
PM-031,222,1.4289,0.2514,37.6064,0
PM-031,223,1.3543,0.255,37.7971,0
PM-031,224,1.3382,0.253,37.4583,0
PM-031,225,1.382,0.2817,37.3193,0
PM-031,226,1.3661,0.2473,38.1083,0
PM-031,227,1.3787,0.2586,36.7096,0
PM-031,228,1.3778,0.2473,37.4258,0
PM-031,229,1.3691,0.2305,37.3162,0
PM-031,230,1.4057,0.2518,36.859,0
PM-031,231,1.3521,0.2541,37.0795,0
PM-031,232,1.3802,0.2687,37.5397,0
PM-031,233,1.3559,0.2525,37.6206,0
PM-031,234,1.361,0.2337,37.3712,0
PM-031,235,1.4066,0.2351,37.267,0
PM-031,236,1.3517,0.2386,37.3588,0
PM-031,237,1.3726,0.2086,37.3287,0
PM-031,238,1.4109,0.252,37.3246,0
PM-031,239,1.3642,0.236,37.4301,0
PM-031,240,1.3846,0.276,37.1755,0
PM-031,241,1.4015,0.2688,37.2766,0
PM-031,242,1.3609,0.2284,37.4078,0
PM-031,243,1.3698,0.266,37.5039,0
PM-031,244,1.3359,0.2489,37.49,0
PM-031,245,1.3709,0.2633,37.2287,0
PM-031,246,1.3963,0.2416,37.2989,0
PM-031,247,1.4145,0.2301,37.4261,0
PM-031,248,1.3825,0.2407,37.5387,0
PM-031,249,1.3903,0.2541,37.4566,0
PM-031,250,1.386,0.2386,37.2087,0
PM-031,251,1.3848,0.2444,37.3829,0
PM-031,252,1.3251,0.26,37.7956,0
PM-031,253,1.3878,0.2614,37.6756,0
PM-031,254,1.3719,0.2365,37.5542,0
PM-031,255,1.3969,0.2336,37.6135,0
PM-031,256,1.3813,0.2482,37.3189,0
PM-031,257,1.381,0.2403,38.3059,0
PM-031,258,1.349,0.2117,37.4855,0
PM-031,259,1.3773,0.2579,36.5411,0
PM-031,260,1.3389,0.2432,37.6616,0
PM-031,261,1.3392,0.2566,37.3243,0
PM-031,262,1.3787,0.2495,37.3926,0
PM-031,263,1.3751,0.2665,37.4084,0
PM-031,264,1.3959,0.2433,37.7334,0
PM-031,265,1.3708,0.2465,36.8651,0
PM-031,266,1.3575,0.2394,36.8553,0
PM-031,267,1.3583,0.2602,37.637,0
PM-031,268,1.3419,0.2748,37.6497,0
PM-031,269,1.4172,0.2665,37.9656,0
PM-031,270,1.3839,0.2383,37.4764,0
PM-031,271,1.3308,0.2475,37.3844,0
PM-031,272,1.3949,0.253,37.2656,0
PM-031,273,1.3476,0.2386,37.3308,0
PM-031,274,1.3615,0.2106,37.3945,0
PM-031,275,1.3662,0.2426,37.4472,0
PM-031,276,1.3664,0.2661,37.1768,0
PM-031,277,1.3591,0.2385,37.4511,0
PM-031,278,1.3788,0.2415,37.3941,0
PM-031,279,1.3832,0.2589,37.3631,0
PM-031,280,1.3598,0.2381,37.4769,0
PM-031,281,1.3901,0.2522,37.282,0
PM-031,282,1.3642,0.262,37.0297,0
PM-031,283,1.366,0.2715,37.7488,0
PM-031,284,1.3796,0.2426,37.322,0
PM-031,285,1.3773,0.2815,37.7053,0
PM-031,286,1.3934,0.2476,37.2491,0
PM-031,287,1.3716,0.2648,37.8858,0
PM-031,288,1.3585,0.2155,37.3228,0
PM-031,289,1.3968,0.2413,37.5338,0
PM-031,290,1.3531,0.2455,37.1614,0
PM-031,291,1.3725,0.2529,37.6053,0
PM-031,292,1.3672,0.2329,36.9418,0
PM-031,293,1.3972,0.2377,37.5527,0
PM-031,294,1.3437,0.2735,38.2331,0
PM-031,295,1.3821,0.2456,37.8296,0
PM-031,296,1.3656,0.2507,36.5681,0
PM-031,297,1.374,0.2673,37.2599,0
PM-031,298,1.3667,0.2434,37.9868,0
PM-031,299,1.3801,0.2505,37.2766,0
PM-031,300,1.3961,0.2378,37.7753,0
PM-031,301,1.3732,0.2675,37.2873,0
PM-031,302,1.3919,0.258,37.3801,0
PM-031,303,1.4029,0.2693,37.2046,0
PM-031,304,1.3612,0.2463,37.3087,0
PM-031,305,1.3963,0.2553,37.1282,0
PM-031,306,1.3585,0.2516,37.6579,0
PM-031,307,1.4069,0.2525,37.3607,0
PM-031,308,1.3711,0.239,37.3747,0
PM-031,309,1.3658,0.2438,37.5764,0
PM-031,310,1.3468,0.2212,37.1126,0
PM-031,311,1.3914,0.2552,37.6802,0
PM-031,312,1.3426,0.2576,36.9666,0
PM-031,313,1.3539,0.2304,37.0591,0
PM-031,314,1.4284,0.2579,36.8436,0
PM-031,315,1.3441,0.2511,37.4484,0
PM-031,316,1.3628,0.2752,37.131,0
PM-031,317,1.3941,0.2621,38.119,0
PM-031,318,1.4245,0.2603,37.4088,0
PM-031,319,1.3827,0.2591,36.84,0
PM-031,320,1.3456,0.2645,37.808,0
PM-031,321,1.4053,0.2467,37.4962,0
PM-031,322,1.3664,0.2775,37.2815,0
PM-031,323,1.3599,0.2475,37.2806,0
PM-031,324,1.3741,0.2634,37.4361,0
PM-031,325,1.3637,0.2401,37.2372,0
PM-031,326,1.3367,0.2635,37.5831,0
PM-031,327,1.4067,0.2556,36.9461,0
PM-031,328,1.3786,0.2527,37.6205,0
PM-031,329,1.4115,0.2314,37.5681,0
PM-031,330,1.3722,0.2884,37.6626,0
PM-031,331,1.3703,0.2703,37.3243,0
PM-031,332,1.3892,0.2441,37.4204,0
PM-031,333,1.401,0.2444,36.4874,0
PM-031,334,1.3604,0.2721,37.8736,0
PM-031,335,1.3612,0.226,37.2578,0
PM-031,336,1.3949,0.2466,36.8011,0
PM-031,337,1.3869,0.2654,37.8729,0
PM-031,338,1.3343,0.2671,37.4539,0
PM-031,339,1.3624,0.2252,36.8414,0
PM-031,340,1.3602,0.2377,37.3661,0
PM-031,341,1.4052,0.2488,36.9354,0
PM-031,342,1.3552,0.2549,37.1723,0
PM-031,343,1.3732,0.2672,37.5929,0
PM-031,344,1.3646,0.2352,37.9888,0
PM-031,345,1.3615,0.2858,37.8838,0
PM-031,346,1.3738,0.2316,37.4095,0
PM-031,347,1.4019,0.2442,37.0028,0
PM-031,348,1.3644,0.2558,37.5394,0
PM-031,349,1.3772,0.2429,37.3613,0
PM-031,350,1.3664,0.2519,37.4768,0
PM-031,351,1.3707,0.2373,37.7733,0
PM-031,352,1.3815,0.2606,37.1754,0
PM-031,353,1.3738,0.2385,37.8223,0
PM-031,354,1.3539,0.2348,37.4184,0
PM-031,355,1.3522,0.2711,36.975,0
PM-031,356,1.3708,0.2436,37.4882,0
PM-031,357,1.3595,0.2538,37.1397,0
PM-031,358,1.3554,0.2465,37.3667,0
PM-031,359,1.3699,0.2441,37.8074,0
PM-031,360,1.3816,0.2536,37.7202,0
PM-031,361,1.3484,0.2811,36.8943,0
PM-031,362,1.4002,0.2247,37.3787,0
PM-031,363,1.3632,0.2728,37.6293,0
PM-031,364,1.3698,0.2579,37.4825,0
PM-031,365,1.3896,0.247,37.1897,0
PM-031,366,1.3321,0.2447,37.4383,0
PM-031,367,1.3555,0.2488,37.7322,0
PM-031,368,1.3773,0.2388,37.675,0
PM-031,369,1.3799,0.2528,37.2694,0
PM-031,370,1.3504,0.2536,37.5083,0
PM-031,371,1.3612,0.2522,37.6784,0
PM-031,372,1.3552,0.2562,37.368,0
PM-031,373,1.3948,0.2661,37.4165,0
PM-031,374,1.3755,0.2465,37.0805,0
PM-031,375,1.3834,0.2508,37.1714,0
PM-031,376,1.3362,0.2582,37.2912,0
PM-031,377,1.3892,0.2294,37.4195,0
PM-031,378,1.3749,0.2468,37.8721,0
PM-031,379,1.3788,0.2239,37.2778,0
PM-031,380,1.3433,0.2711,37.4719,0
PM-031,381,1.3724,0.2287,37.4498,0
PM-031,382,1.3965,0.2588,37.5637,0
PM-031,383,1.4042,0.2728,37.4304,0
PM-031,384,1.3873,0.2756,37.0967,0
PM-031,385,1.3851,0.2346,37.2859,0
PM-031,386,1.4023,0.2372,37.7251,0
PM-031,387,1.3634,0.2664,37.837,0
PM-031,388,1.3574,0.2595,37.7309,0
PM-031,389,1.3669,0.2584,37.0394,0
PM-031,390,1.4194,0.2387,37.3114,0
PM-031,391,1.3729,0.2511,37.5324,0
PM-031,392,1.3842,0.2333,37.0234,0
PM-031,393,1.4095,0.2673,37.0073,0
PM-031,394,1.3835,0.2621,38.017,0
PM-031,395,1.3661,0.2652,37.616,0
PM-031,396,1.3618,0.2447,37.1726,0
PM-031,397,1.3828,0.2267,37.3326,0
PM-031,398,1.3684,0.2192,37.4905,0
PM-031,399,1.3891,0.2282,37.3988,0
PM-031,400,1.348,0.2517,37.7488,0
PM-031,401,1.3654,0.2455,38.0321,0
PM-031,402,1.3607,0.2359,37.3964,0
PM-031,403,1.4239,0.2537,37.2006,0
PM-031,404,1.3875,0.2611,37.58,0
PM-031,405,1.3912,0.2639,37.3594,0
PM-031,406,1.373,0.2625,36.6647,0
PM-031,407,1.3237,0.2409,37.2951,0
PM-031,408,1.3894,0.2427,37.7496,0
PM-031,409,1.3784,0.2382,37.777,0
PM-031,410,1.3811,0.2304,37.6274,0
PM-031,411,1.3908,0.2307,37.4302,0
PM-031,412,1.3877,0.2249,37.7147,0
PM-031,413,1.3618,0.2369,37.3128,0
PM-031,414,1.3895,0.2649,37.8975,0
PM-031,415,1.3577,0.2554,37.6026,0
PM-031,416,1.3853,0.2352,37.475,0
PM-031,417,1.382,0.2405,37.543,0
PM-031,418,1.3797,0.2296,37.588,0
PM-031,419,1.3778,0.2215,37.308,0
PM-031,420,1.378,0.2391,37.4917,0
PM-031,421,1.3698,0.2653,37.4793,0
PM-031,422,1.4136,0.2283,37.494,0
PM-031,423,1.3759,0.2562,37.7906,0
PM-031,424,1.3469,0.259,37.4991,0
PM-031,425,1.3574,0.2677,37.4162,0
PM-031,426,1.3607,0.2563,37.6847,0
PM-031,427,1.3819,0.2435,37.1597,0
PM-031,428,1.3593,0.2618,37.681,0
PM-031,429,1.3705,0.2849,37.3265,0
PM-031,430,1.3741,0.244,37.3628,0
PM-031,431,1.3748,0.2586,37.3396,0
PM-031,432,1.3877,0.2259,37.2108,0
PM-031,433,1.3692,0.2461,36.848,0
PM-031,434,1.3935,0.2279,37.2085,0
PM-031,435,1.375,0.2805,37.3821,0
PM-031,436,1.3845,0.2276,37.1475,0
PM-031,437,1.3616,0.2419,37.7031,0
PM-031,438,1.3646,0.259,37.1668,0
PM-031,439,1.37,0.2139,37.3767,0
PM-031,440,1.3753,0.247,37.9876,0
PM-031,441,1.3743,0.2091,37.0321,0
PM-031,442,1.3747,0.2487,37.1541,0
PM-031,443,1.3551,0.2707,37.6949,0
PM-031,444,1.3981,0.2405,37.6081,0
PM-031,445,1.3242,0.2437,37.2326,0
PM-031,446,1.3705,0.2516,37.3466,0
PM-031,447,1.353,0.2387,37.5535,0
PM-031,448,1.3826,0.2738,37.4917,0
PM-031,449,1.4053,0.2282,37.5752,0
PM-031,450,1.3907,0.2572,37.0378,0
PM-031,451,1.3819,0.2445,37.5715,0
PM-031,452,1.3738,0.2414,38.0825,0
PM-031,453,1.3607,0.2541,37.5636,0
PM-031,454,1.3697,0.267,37.657,0
PM-031,455,1.3418,0.2592,37.9299,0
PM-031,456,1.3603,0.2292,37.3074,0
PM-031,457,1.3749,0.2504,37.7122,0
PM-031,458,1.3617,0.2579,37.6292,0
PM-031,459,1.3776,0.2405,37.051,0
PM-031,460,1.3448,0.2279,36.9151,0
PM-031,461,1.4061,0.2472,38.0108,0
PM-031,462,1.3829,0.2269,37.3386,0
PM-031,463,1.3881,0.2546,37.267,0
PM-031,464,1.3933,0.2341,37.4494,0
PM-031,465,1.3913,0.2443,37.5459,0
PM-031,466,1.373,0.2528,37.5221,0
PM-031,467,1.3696,0.2707,37.4742,0
PM-031,468,1.3866,0.2669,37.5745,0
PM-031,469,1.3565,0.2607,37.4738,0
PM-031,470,1.3615,0.267,37.0891,0
PM-031,471,1.3645,0.2436,37.0153,0
PM-031,472,1.3752,0.2399,37.4659,0
PM-031,473,1.4101,0.2493,37.5426,0
PM-031,474,1.3752,0.2452,37.6172,0
PM-031,475,1.3568,0.2649,37.1658,0
PM-031,476,1.4025,0.2444,37.1505,0
PM-031,477,1.3776,0.2263,37.0758,0
PM-031,478,1.385,0.2676,37.2217,0
PM-031,479,1.4011,0.2437,37.4526,0
PM-032,0,1.4657,0.3142,35.5866,0
PM-032,1,1.4481,0.2827,35.4774,0
PM-032,2,1.4755,0.2763,35.7978,0
PM-032,3,1.393,0.2797,35.5027,0
PM-032,4,1.4493,0.2603,35.5487,0
PM-032,5,1.4515,0.2724,35.7827,0
PM-032,6,1.4491,0.2873,35.8966,0
PM-032,7,1.469,0.272,35.4845,0
PM-032,8,1.4799,0.2639,35.4775,0
PM-032,9,1.4446,0.2649,35.6374,0
PM-032,10,1.4721,0.249,35.4487,0
PM-032,11,1.4502,0.3012,35.1555,0
PM-032,12,1.4652,0.2753,35.6523,0
PM-032,13,1.4724,0.2757,35.5938,0
PM-032,14,1.4505,0.2807,35.277,0
PM-032,15,1.4511,0.2842,35.1195,0
PM-032,16,1.4651,0.2914,35.6795,0
PM-032,17,1.4209,0.268,34.9059,0
PM-032,18,1.4407,0.264,35.5832,0
PM-032,19,1.4679,0.2702,35.7269,0
PM-032,20,1.4461,0.2642,36.0263,0
PM-032,21,1.4644,0.2611,35.7381,0
PM-032,22,1.4437,0.2854,35.2012,0
PM-032,23,1.4409,0.283,35.2773,0
PM-032,24,1.453,0.2727,35.6167,0
PM-032,25,1.4682,0.3183,35.627,0
PM-032,26,1.4441,0.3067,35.9436,0
PM-032,27,1.4834,0.2813,35.8485,0
PM-032,28,1.4488,0.2786,35.6367,0
PM-032,29,1.4562,0.2788,36.0202,0
PM-032,30,1.4593,0.2807,35.652,0
PM-032,31,1.4393,0.2614,35.9038,0
PM-032,32,1.4677,0.2611,35.278,0
PM-032,33,1.4618,0.2729,35.3066,0
PM-032,34,1.4157,0.2708,35.6428,0
PM-032,35,1.4422,0.2578,35.4271,0
PM-032,36,1.4589,0.3015,35.6175,0
PM-032,37,1.4685,0.2885,35.4293,0
PM-032,38,1.4666,0.2946,35.4583,0
PM-032,39,1.4482,0.2692,35.2265,0
PM-032,40,1.4683,0.3018,35.5851,0
PM-032,41,1.4371,0.2937,35.9564,0
PM-032,42,1.4305,0.2798,36.1974,0
PM-032,43,1.4843,0.2639,35.1861,0
PM-032,44,1.4548,0.2884,35.8194,0
PM-032,45,1.4587,0.282,35.4762,0
PM-032,46,1.4352,0.2898,35.392,0
PM-032,47,1.4145,0.2799,35.6893,0
PM-032,48,1.4863,0.2782,35.2057,0
PM-032,49,1.4722,0.277,35.5556,0
PM-032,50,1.4246,0.2854,35.6505,0
PM-032,51,1.4494,0.2918,35.9212,0
PM-032,52,1.4542,0.2858,35.7077,0
PM-032,53,1.4813,0.2641,35.2779,0
PM-032,54,1.4241,0.2855,35.5696,0
PM-032,55,1.4257,0.2748,36.2508,0
PM-032,56,1.4564,0.2998,35.2126,0
PM-032,57,1.4537,0.2854,35.8112,0
PM-032,58,1.4428,0.2925,35.7511,0
PM-032,59,1.4496,0.2713,35.158,0
PM-032,60,1.4095,0.2676,35.5573,0
PM-032,61,1.4343,0.2829,35.8505,0
PM-032,62,1.4228,0.286,35.5956,0
PM-032,63,1.4134,0.2913,35.3229,0
PM-032,64,1.4992,0.2952,35.5608,0
PM-032,65,1.4478,0.2568,36.1306,0
PM-032,66,1.4308,0.2783,35.4109,0
PM-032,67,1.457,0.2774,35.4157,0
PM-032,68,1.4571,0.3003,35.6182,0
PM-032,69,1.404,0.2834,35.1606,0
PM-032,70,1.4204,0.2556,35.8154,0
PM-032,71,1.4188,0.2925,35.8469,0
PM-032,72,1.4306,0.2849,35.957,0
PM-032,73,1.4362,0.2962,35.6542,0
PM-032,74,1.434,0.2901,35.3857,0
PM-032,75,1.4755,0.2604,35.9964,0
PM-032,76,1.4522,0.2884,35.4855,0
PM-032,77,1.4557,0.2398,35.6691,0
PM-032,78,1.4216,0.2889,35.4431,0
PM-032,79,1.4369,0.2603,35.6588,0
PM-032,80,1.4309,0.2769,35.5055,0
PM-032,81,1.4273,0.2719,35.4264,0
PM-032,82,1.4672,0.2948,35.2078,0
PM-032,83,1.4517,0.2735,35.3398,0
PM-032,84,1.4507,0.2848,34.805,0
PM-032,85,1.4679,0.2884,35.5957,0
PM-032,86,1.4303,0.2851,35.4071,0
PM-032,87,1.4732,0.2912,35.6094,0
PM-032,88,1.4317,0.2852,35.8412,0
PM-032,89,1.4411,0.2839,35.4596,0
PM-032,90,1.413,0.2528,35.6504,0
PM-032,91,1.4783,0.2632,35.3621,0
PM-032,92,1.4538,0.2783,35.6893,0
PM-032,93,1.4582,0.2774,35.6446,0
PM-032,94,1.4253,0.2714,35.9822,0
PM-032,95,1.4573,0.2819,35.3418,0
PM-032,96,1.4317,0.2616,35.053,0
PM-032,97,1.4424,0.2719,35.659,0
PM-032,98,1.4685,0.2683,35.9783,0
PM-032,99,1.4581,0.299,35.2618,0
PM-032,100,1.4713,0.2676,35.365,0
PM-032,101,1.4466,0.265,35.7323,0
PM-032,102,1.4646,0.2851,35.5867,0
PM-032,103,1.4714,0.2841,35.56,0
PM-032,104,1.4453,0.2645,35.3144,0
PM-032,105,1.4387,0.2619,35.2585,0
PM-032,106,1.4295,0.2938,35.361,0
PM-032,107,1.4643,0.2681,35.6604,0
PM-032,108,1.4315,0.2807,36.2869,0
PM-032,109,1.4339,0.2733,35.2473,0
PM-032,110,1.4698,0.2966,35.324,0
PM-032,111,1.4447,0.284,35.6237,0
PM-032,112,1.4293,0.2632,35.234,0
PM-032,113,1.4683,0.2877,36.1041,0
PM-032,114,1.4277,0.2822,35.6444,0
PM-032,115,1.4553,0.2869,36.5627,0
PM-032,116,1.511,0.2831,36.088,0
PM-032,117,1.4306,0.2762,35.3644,0
PM-032,118,1.4529,0.2856,36.2934,0
PM-032,119,1.4292,0.2976,35.4796,0
PM-032,120,1.4367,0.2742,36.1978,0
PM-032,121,1.4086,0.2845,35.9414,0
PM-032,122,1.4285,0.2857,35.3866,0
PM-032,123,1.4871,0.2584,35.7773,0
PM-032,124,1.4392,0.2756,35.5169,0
PM-032,125,1.47,0.2806,35.1818,0
PM-032,126,1.4555,0.2819,35.9192,0
PM-032,127,1.4548,0.2551,35.9603,0
PM-032,128,1.4709,0.2858,35.6946,0
PM-032,129,1.4556,0.2953,36.0161,0
PM-032,130,1.4588,0.2875,35.6677,0
PM-032,131,1.4962,0.2473,35.4096,0
PM-032,132,1.4322,0.3095,35.5427,0
PM-032,133,1.4081,0.2658,35.7761,0
PM-032,134,1.4488,0.2765,35.6707,0
PM-032,135,1.471,0.2919,35.3648,0
PM-032,136,1.4541,0.3013,35.6742,0
PM-032,137,1.4364,0.2608,35.68,0
PM-032,138,1.4439,0.2745,35.6728,0
PM-032,139,1.4343,0.2971,35.5824,0
PM-032,140,1.4875,0.2932,35.5808,0
PM-032,141,1.4222,0.2877,35.7455,0
PM-032,142,1.4338,0.2605,35.5996,0
PM-032,143,1.4525,0.2801,35.6046,0
PM-032,144,1.4717,0.2682,36.1722,0
PM-032,145,1.4145,0.2668,35.2455,0
PM-032,146,1.4522,0.2837,36.1296,0
PM-032,147,1.4521,0.2904,35.2771,0
PM-032,148,1.4202,0.2973,35.886,0
PM-032,149,1.4526,0.2646,36.3328,0
PM-032,150,1.4644,0.2673,35.6194,0
PM-032,151,1.4187,0.2795,35.4642,0
PM-032,152,1.4956,0.2891,34.8449,0
PM-032,153,1.4846,0.2838,36.0656,0
PM-032,154,1.4534,0.28,35.3532,0
PM-032,155,1.4609,0.2941,35.0776,0
PM-032,156,1.4314,0.2592,36.1391,0
PM-032,157,1.4702,0.2723,35.9263,0
PM-032,158,1.4205,0.2823,35.8838,0
PM-032,159,1.437,0.2776,35.7545,0
PM-032,160,1.4709,0.2548,35.5523,0
PM-032,161,1.4294,0.2859,35.5114,0
PM-032,162,1.4641,0.2576,35.4614,0
PM-032,163,1.4879,0.2747,35.9281,0
PM-032,164,1.4267,0.2554,36.0251,0
PM-032,165,1.4639,0.2715,36.0938,0
PM-032,166,1.4354,0.2649,35.6082,0
PM-032,167,1.4424,0.2603,35.5684,0
PM-032,168,1.4529,0.2902,36.4011,0
PM-032,169,1.4723,0.2618,36.4204,0
PM-032,170,1.4488,0.2827,35.3998,0
PM-032,171,1.4476,0.2773,35.8078,0
PM-032,172,1.466,0.272,35.9613,0
PM-032,173,1.4369,0.2945,35.4063,0
PM-032,174,1.4252,0.2733,35.5296,0
PM-032,175,1.4281,0.272,35.441,0
PM-032,176,1.4479,0.2859,35.5789,0
PM-032,177,1.4291,0.2723,35.9009,0
PM-032,178,1.4346,0.2633,35.1423,0
PM-032,179,1.4341,0.2901,35.3844,0
PM-032,180,1.4471,0.2704,35.4387,0
PM-032,181,1.4741,0.2755,35.2272,0
PM-032,182,1.4173,0.2618,35.2517,0
PM-032,183,1.4651,0.2746,35.6233,0
PM-032,184,1.4428,0.2747,35.8862,0
PM-032,185,1.4681,0.3046,35.3401,0
PM-032,186,1.44,0.2806,36.0756,0
PM-032,187,1.4339,0.2919,35.4207,0
PM-032,188,1.4673,0.2791,35.2908,0
PM-032,189,1.4455,0.2869,34.7395,0
PM-032,190,1.466,0.2557,35.5381,0
PM-032,191,1.4456,0.2368,35.4192,0
PM-032,192,1.4562,0.3057,35.8503,0
PM-032,193,1.4659,0.2453,35.5132,0
PM-032,194,1.4842,0.2927,35.4499,0
PM-032,195,1.4501,0.2924,35.8899,0
PM-032,196,1.4453,0.274,35.7361,0
PM-032,197,1.4673,0.2718,35.0486,0
PM-032,198,1.4462,0.2588,36.1836,0
PM-032,199,1.4288,0.276,35.3905,0
PM-032,200,1.4375,0.2902,35.9195,0
PM-032,201,1.4609,0.2922,35.4457,0
PM-032,202,1.4259,0.2665,35.7329,0
PM-032,203,1.4722,0.2592,35.497,0
PM-032,204,1.4424,0.2661,35.7826,0
PM-032,205,1.4678,0.3145,36.1961,0
PM-032,206,1.4636,0.2708,35.8157,0
PM-032,207,1.4087,0.2876,35.7133,0
PM-032,208,1.4494,0.266,35.8417,0
PM-032,209,1.428,0.2935,35.7839,0
PM-032,210,1.4564,0.263,35.4079,0
PM-032,211,1.4181,0.2903,35.6145,0
PM-032,212,1.4371,0.2757,35.9185,0
PM-032,213,1.425,0.2711,35.1297,0
PM-032,214,1.4268,0.274,35.9288,0
PM-032,215,1.4607,0.2926,35.8026,0
PM-032,216,1.4286,0.3031,35.8262,0
PM-032,217,1.4838,0.3028,35.5762,0
PM-032,218,1.438,0.2442,35.6534,0
PM-032,219,1.447,0.2681,35.4539,0
PM-032,220,1.4582,0.2495,35.9878,0
PM-032,221,1.4653,0.2724,35.5808,0
PM-032,222,1.4542,0.2899,36.2122,0
PM-032,223,1.4373,0.2982,35.5371,0
PM-032,224,1.4399,0.2738,35.9285,0
PM-032,225,1.4364,0.2793,35.4497,0
PM-032,226,1.4393,0.298,35.6004,0
PM-032,227,1.4345,0.2712,35.6874,0
PM-032,228,1.4468,0.2778,35.5139,0
PM-032,229,1.4687,0.2864,35.5362,0
PM-032,230,1.4504,0.2655,35.5815,0
PM-032,231,1.434,0.2807,35.5725,0
PM-032,232,1.443,0.2799,35.6932,0
PM-032,233,1.4696,0.2894,35.8889,0
PM-032,234,1.4408,0.282,36.124,0
PM-032,235,1.4495,0.2797,35.6464,0
PM-032,236,1.4531,0.297,35.4709,0
PM-032,237,1.4804,0.2893,35.5853,0
PM-032,238,1.4542,0.2772,35.9513,0
PM-032,239,1.4877,0.2897,35.5776,0
PM-032,240,1.4706,0.2871,35.5325,0
PM-032,241,1.4902,0.28,35.9078,0
PM-032,242,1.4488,0.2686,35.5037,0
